Scheme Name	Net Asset Value
Nippon India Fixed Horizon Fund XXXV- Series 15- Growth Option	12.6919
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 16 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 16 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXV- Series 16- Direct Plan-Growth Option	12.1795
Nippon India Fixed Horizon Fund XXXV- Series 16- Growth Option	12.0351
Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan- Dividend Payout Option	10.0000
Nippon India Fixed Horizon Fund XXXV- Series 5- Direct Plan-Growth Option	11.6748
Nippon India Fixed Horizon Fund XXXV- Series 5- Dividend Payout Option	10.0000
Nippon India Fixed Horizon Fund XXXV- Series 5- Growth Option	11.5393
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 6 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 6 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXV- Series 6- Direct Plan-Growth Option	12.7068
Nippon India Fixed Horizon Fund XXXV- Series 6- Growth Option	12.6676
Nippon India Fixed Horizon Fund XXXV- Series 7- Direct Plan-Growth Option	12.7272
Nippon India Fixed Horizon Fund XXXV- Series 7- Growth Option	12.6888
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 9 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXV - SERIES 9 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXV- Series 9- Direct Plan-Growth Option	11.9679
Nippon India Fixed Horizon Fund XXXV- Series 9- Growth Option	11.7528
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 2 - DIRECT Plan - IDCW Option	12.8202
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 2 - IDCW Option	12.7148
Nippon India Fixed Horizon Fund XXXVI- Series 2- Direct Plan-Growth Option	12.8202
Nippon India Fixed Horizon Fund XXXVI- Series 2- Growth Option	12.7148
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 3 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 3 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVI- Series 3- Direct Plan-Growth Option	12.6597
Nippon India Fixed Horizon Fund XXXVI- Series 3- Growth Option	12.5572
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 5 - DIRECT Plan - IDCW Option	13.2754
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 5 - IDCW Option	13.1595
Nippon India Fixed Horizon Fund XXXVI- Series 5- Direct Plan-Growth Option	13.2754
Nippon India Fixed Horizon Fund XXXVI- Series 5- Growth Option	13.1595
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 6 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 6 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVI- Series 6- Direct Plan-Growth Option	12.6645
Nippon India Fixed Horizon Fund XXXVI- Series 6- Growth Option	12.5581
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 7 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 7 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVI- Series 7- Direct Plan-Growth Option	12.6268
Nippon India Fixed Horizon Fund XXXVI- Series 7- Growth Option	12.5869
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 8 - DIRECT Plan - IDCW Option	13.4617
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 8 - IDCW Option	13.3132
Nippon India Fixed Horizon Fund XXXVI- Series 8- Direct Plan-Growth Option	13.4617
Nippon India Fixed Horizon Fund XXXVI- Series 8- Growth Option	13.3132
NIPPON INDIA FIXED HORIZON FUND - XXXVI - SERIES 9 - DIRECT Plan - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVI- Series 9- Direct Plan-Growth Option	12.5597
Nippon India Fixed Horizon Fund XXXVI- Series 9- Growth Option	12.4655
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 01 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 01 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVII- Series 1- Direct Plan- Growth Option	12.5822
Nippon India Fixed Horizon Fund XXXVII- Series 1- Growth Option	12.5132
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 10 - DIRECT Plan - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVII- Series 10- Direct Plan- Growth Option	12.8216
Nippon India Fixed Horizon Fund XXXVII- Series 10- Growth Option	12.7313
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 12 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVII- Series 12- Direct Plan- Growth Option	12.7570
Nippon India Fixed Horizon Fund XXXVII- Series 12- Growth Option	12.6933
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 15 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVII- Series 15- Direct Plan- Growth Option	12.6957
Nippon India Fixed Horizon Fund XXXVII- Series 15- Growth Option	12.5991
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 03 - DIRECT Plan - IDCW Option	13.1816
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 03 - IDCW Option	13.0496
Nippon India Fixed Horizon Fund XXXVII- Series 3- Direct Plan- Growth Option	13.1816
Nippon India Fixed Horizon Fund XXXVII- Series 3- Growth Option	13.0496
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 04 - IDCW Option	13.3970
Nippon India Fixed Horizon Fund XXXVII- Series 4- Direct Plan- Growth Option	13.5570
Nippon India Fixed Horizon Fund XXXVII- Series 4- Growth Option	13.3970
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 05 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 05 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVII- Series 5- Direct Plan- Growth Option	12.5809
Nippon India Fixed Horizon Fund XXXVII- Series 5- Growth Option	12.5000
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 06 - DIRECT Plan - IDCW Option	13.6889
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 06 - IDCW Option	13.5183
Nippon India Fixed Horizon Fund XXXVII- Series 6- Direct Plan- Growth Option	13.6889
Nippon India Fixed Horizon Fund XXXVII- Series 6- Growth Option	13.5183
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 09 - DIRECT Plan - IDCW Option	13.5859
NIPPON INDIA FIXED HORIZON FUND - XXXVII - SERIES 09 - IDCW Option	13.4372
Nippon India Fixed Horizon Fund XXXVII- Series 9- Direct Plan- Growth Option	13.5859
Nippon India Fixed Horizon Fund XXXVII- Series 9- Growth Option	13.4372
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 01 - DIRECT Plan - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVIII- Series 1- Direct Plan- Growth Option	12.6826
Nippon India Fixed Horizon Fund XXXVIII- Series 1- Growth Option	12.5859
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 10 - DIRECT Plan - IDCW Option	13.7640
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 10 - IDCW Option	13.6005
Nippon India Fixed Horizon Fund XXXVIII- Series 10- Direct Plan- Growth Option	13.7640
Nippon India Fixed Horizon Fund XXXVIII- Series 10- Growth Option	13.6005
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 11 - DIRECT Plan - IDCW Option	12.9696
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 11 - IDCW Option	12.9195
Nippon India Fixed Horizon Fund XXXVIII- Series 11- Direct Plan- Growth Option	12.9696
Nippon India Fixed Horizon Fund XXXVIII- Series 11- Growth Option	12.9195
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 12 - DIRECT Plan - IDCW Option	12.8127
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 12 - IDCW Option	12.7114
Nippon India Fixed Horizon Fund XXXVIII- Series 12- Direct Plan- Growth Option	12.8127
Nippon India Fixed Horizon Fund XXXVIII- Series 12- Growth Option	12.7114
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 14 - DIRECT Plan - IDCW Option	12.8853
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 14 - IDCW Option	12.7843
Nippon India Fixed Horizon Fund XXXVIII- Series 14- Direct Plan- Growth Option	12.8854
Nippon India Fixed Horizon Fund XXXVIII- Series 14- Growth Option	12.7843
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 02 - DIRECT Plan - IDCW Option	13.6408
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 02 - IDCW Option	13.4965
Nippon India Fixed Horizon Fund XXXVIII- Series 2- Direct Plan- Growth Option	13.6408
Nippon India Fixed Horizon Fund XXXVIII- Series 2- Growth Option	13.4966
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 03 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 03 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVIII- Series 3- Direct Plan- Growth Option	12.6619
Nippon India Fixed Horizon Fund XXXVIII- Series 3- Growth Option	12.5665
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 05 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 05 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVIII- Series 5- Direct Plan - Growth Option	12.7477
Nippon India Fixed Horizon Fund XXXVIII- Series 5- Growth Option	12.6499
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 06 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 06 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVIII- Series 6- Direct Plan -Growth Option	12.7055
Nippon India Fixed Horizon Fund XXXVIII- Series 6- Growth Option	12.6115
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 07 - DIRECT Plan - IDCW Option	10.0000
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 07 - IDCW Option	10.0000
Nippon India Fixed Horizon Fund XXXVIII- Series 7- Direct Plan- Growth Option	12.7462
Nippon India Fixed Horizon Fund XXXVIII- Series 7- Growth Option	12.6492
Reliance Dual Advantage Fixed Tenure Fund - II - Plan A - Dividend Payout Option	14.9686
Reliance Dual Advantage Fixed Tenure Fund - II - Plan A - Growth Option	15.1699
Reliance Dual Advantage Fixed Tenure Fund II - Plan B - Dividend Payout Option	15.0554
Reliance Dual Advantge Fixed Tenure Fund II - Plan B - Growth Option	15.2557
Reliance Dual Advantage Fixed Tenure Fund II - Plan C - Dividend Payout Option	15.7512
Reliance Dual Advantage Fixed Tenure Fund II - Plan C - Growth Option	15.9518
Reliance Dual Advantage Fixed Tenure Fund II - Plan D - Dividend Payout Option	14.3814
Reliance Dual Advantage Fixed Tenure Fund II - Plan D - Growth Option	14.5819
Reliance Dual Advantage Fixed Tenure Fund II - Plan E - Dividend Payout Option	14.3834
Reliance Dual Advantage Fixed Tenure Fund II - Plan E - Growth Option	14.5839
Reliance Dual Advantage Fixed Tenure Fund II - Plan G - Dividend Payout Option	16.0502
Reliance Dual Advantage Fixed Tenure Fund II - Plan G - Growth Option	16.0602
Reliance Dual Advantage Fixed Tenure Fund II - Plan H - Dividend Payout Option	15.5512
Reliance Dual Advantage Fixed Tenure Fund II - Plan H - Growth Option	15.5612
Reliance Dual Advantage Fixed Tenure Fund III - Plan A - Direct Plan - Dividend Payout Option	13.1471
Reliance Dual Advantage Fixed Tenure Fund III - Plan A - Direct Plan - Growth Option	13.5024
Reliance Dual Advantage Fixed Tenure Fund III - Plan A - Dividend Payout Option	12.9010
Reliance Dual Advantage Fixed Tenure Fund III - Plan A - Growth Option	13.1028
Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Direct Plan - Dividend Payout Option	14.4006
Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Direct Plan - Growth Option	14.5006
Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Dividend Payout Option	13.9369
Reliance Dual Advantage Fixed Tenure Fund III - Plan B - Growth Option	14.0369
Reliance Dual Advantage Fixed Tenure Fund III - Plan C - Direct Plan - Dividend Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund III - Plan C - Dividend Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund III - Plan C - Growth Option	15.7817
Reliance Dual Advantage Fixed Tenure Fund III -Plan C- Direct Plan - Growth Option	16.7537
Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Direct Plan - Dividend Payout Option	13.3852
Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Direct Plan - Growth Option	13.5857
Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Dividend Payout Option	12.9362
Reliance Dual Advantage Fixed Tenure Fund III - Plan D - Growth Option	13.1367
Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Direct Plan -Growth Option	16.8590
Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Direct Plan- Dividend Payout option	13.7684
Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Dividend Option	13.3200
Reliance Dual Advantage Fixed Tenure Fund IV - Plan A - Growth Option	15.9063
Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Direct Plan - Growth Option	13.5494
Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Dividend Payout Option	13.0206
Reliance Dual Advantage Fixed Tenure Fund IV - Plan B - Growth Option	13.1206
Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Direct Plan - Growth Option	13.8573
Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan C - Growth Option	13.3865
Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Direct Plan - Growth Option	13.4311
Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan D - Growth Option	12.9807
Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Direct Plan - Growth Option	12.9228
Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IV - Plan E - Growth Option	12.4216
Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Direct Plan-Growth Option	13.5077
Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan A- Growth Option	12.9895
Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Direct Plan-Growth Option	13.1108
Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan B- Growth Option	12.6755
Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Direct Plan-Growth Option	13.1428
Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund IX- Plan C- Growth Option	12.7185
Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Direct Plan - Growth Option	13.5536
Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan A - Growth Option	13.0044
Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Direct Plan - Growth Option	12.5002
Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan B - Growth Option	11.9439
Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Direct Plan -Growth Option	12.6324
Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan C -Growth Option	12.1172
Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Direct Plan - Growth Option	12.0101
Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan E - Growth Option	11.4985
Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Direct Plan - Growth Option	12.4429
Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V - Plan F- Growth Option	11.9359
Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Direct Plan - Growth Option	13.4266
Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V- Plan G- Growth Option	12.8670
Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Dividend payout option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Direct Plan- Growth Option	12.1888
Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund V- Plan H- Growth Option	11.6611
Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Direct Plan- Growth Option	12.3187
Reliance Dual Advantage Fixed Tenure Fund VI- Plan A- Growth Option	11.9690
Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Direct Plan- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund- VI- Plan A- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- DIvidend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Direct Plan- Growth Option	11.8692
Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan B- Growth Option	11.5666
Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Direct Plan- Growth Option	11.9531
Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan C- Growth Option	11.5547
Reliance Dual Advantage Fixed Tenure Fund VI Plan D- Growth Option	12.0261
Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Direct Plan- Growth Option	12.4062
Reliance Dual Advantage Fixed Tenure Fund VI- Plan D- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan E - Growth Option	11.3794
Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Direct Plan- Growth Option	11.7722
Reliance Dual Advantage Fixed Tenure Fund VI- Plan E- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Direct Plan - Growth Option	12.1552
Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VI- Plan F- Growth Option	11.7495
Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Direct Plan - Growth Option	12.2224
Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VII - Plan B - Growth Option	11.8126
Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Direct Plan-Growth Option	12.1837
Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VII- Plan A- Growth Option	11.7707
Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Dividend Payout Option	10.0000
Reliance Dual Advantage Fixed Tenure Fund VII- Plan C- Direct Plan-Growth Option	11.7793
